Wave
43
41
40
38
37
35
34
33
32
30
29
28
27
26
24
23
22
23
25
31
39
48
59
71
81
87
92
94
94
94
93
91
89
86
83
79
76
72
70
69
68
68
69
69
69
68
67
65
63
60
58
55
53
51
48
46
44
43
43
42
41
41
40
36
35
34
33
33
33
38
42
50
60
72
85
96
105
111
115
117
117
117
116
115
113
110
106
102
98
67
65
64
64
63
63
63
62
61
60
59
57
56
54
53
51
50
49
47
46
45
44
43
42
41
40
40
39
39
38
37
38
40
42
48
54
60
67
72
76
78
79
80
80
80
79
78
76
74
71
69
66
65
63
63
62
62
62
61
60
59
58
56
54
52
51
49
47
46
44
43
42
41
40
40
39
38
37
36
35
34
34
34
35
38
41
47
53
60
66
70
73
75
76
77
77
76
75
73
71
69
67
64
63
62
61
61
61
61
60
59
58
56
55
53
51
50
48
46
45
44
42
41
40
40
39
38
38
37
36
36
35
34
34
33
33
35
39
43
49
56
63
69
74
77
79
80
81
81
80
79
78
76
73
70
68
66
64
63
63
62
61
60
59
57
55
53
51
49
47
45
43
41
40
39
38
37
36
35
34
33
33
32
31
30
29
28
27
27
29
31
36
40
47
54
61
66
70
73
75
76
76
76
75
74
72
69
66
63
60
58
56
55
55
54
53
52
51
49
47
45
43
41
40
38
37
35
34
32
31
30
29
28
28
27
26
25
24
23
22
22
21
20
20
21
24
29
34
40
48
54
60
64
66
67
68
68
68
67
65
63
60
57
55
53
52
52
52
52
52
51
50
48
47
45
43
41
40
39
37
35
34
32
31
30
29
29
28
28
27
27
27
26
25
25
24
23
23
22
22
22
23
26
31
37
44
51
58
64
68
71
72
73
73
73
72
71
69
66
63
60
58
56
55
54
53
53
52
51
49
48
46
44
42
40
39
38
36
34
33
32
30
29
28
27
27
26
25
25
24
23
23
22
21
20
19
19
18
19
22
26
32
39
46
53
59
63
66
68
69
69
69
68
67
65
62
60
56
54
51
50
48
48
47
47
46
45
43
41
40
39
37
35
33
31
29
28
26
25
24
23
22
22
21
21
20
20
19
18
18
17
16
16
15
15
15
17
20
25
31
38
45
52
57
61
64
65
65
65
65
64
62
60
57
55
52
50
49
48
48
48
47
47
46
44
43
41
40
38
36
34
33
31
29
28
27
25
24
24
23
23
23
23
23
23
22
22
22
22
21
20
20
19
18
18
19
23
27
34
41
49
56
62
67
70
72
73
73
73
73
71
70
67
65
62
60
58
57
57
56
56
56
55
54
53
51
49
47
45
44
42
40
40
38
37
35
34
33
32
31
31
30
30
29
29
28
27
26
25
23
22
21
21
21
24
28
33
40
46
53
59
63
65
66
67
66
66
65
63
60
58
54
51
48
46
45
45
45
45
45
44
43
42
40
39
37
36
34
33
32
30
29
28
27
26
25
24
24
23
23
22
22
21
21
20
20
19
19
18
18
19
20
23
28
34
40
48
55
61
66
68
70
70
70
70
69
67
62
59
57
54
52
51
51
50
50
50
50
49
48
46
45
43
42
40
39
38
36
35
33
32
31
30
29
28
27
27
26
25
24
23
22
21
21
20
20
22
25
29
36
42
51
58
64
69
72
74
74
74
73
72
70
68
65
62
58
55
52
50
49
48
47
47
46
45
43
42
40
39
36
34
32
30
28
27
25
24
22
21
20
19
18
17
17
16
15
14
13
12
12
11
12
15
19
25
32
39
45
50
54
56
58
58
57
57
55
53
51
49
46
43
41
40
39
39
39
39
39
38
37
36
34
32
31
29
28
26
24
23
22
20
19
19
18
17
16
16
15
14
14
13
12
12
11
10
11
12
15
20
26
33
39
44
48
51
53
53
53
53
52
51
50
48
46
44
42
40
40
39
39
39
38
38
37
36
34
33
31
30
28
27
26
24
23
22
21
20
19
